    1    1.000000000    1.000000000    1.000000000
    2    0.540237250    0.556100000    0.524374500
    3    0.507382488    0.523035304    0.491729673
    4    0.485319064    0.500571114    0.470067013
    5    0.468100680    0.483480044    0.452721316
    6    0.453170268    0.468110244    0.438230292
    7    0.440455978    0.455462731    0.425449225
    8    0.429040925    0.443615669    0.414466180
    9    0.418230011    0.432733413    0.403726609
   10    0.408506555    0.422523519    0.394489592
   11    0.400213192    0.414235812    0.386190572
   12    0.391659660    0.405569570    0.377749750
   13    0.383724847    0.397143858    0.370305836
   14    0.376109081    0.389355727    0.362862435
   15    0.369132122    0.382153800    0.356110444
   16    0.362442670    0.375369517    0.349515822
   17    0.355949675    0.368469204    0.343430145
   18    0.349865535    0.362387821    0.337343249
   19    0.343789943    0.356072824    0.331507062
   20    0.338252855    0.350202364    0.326303346
   21    0.332476956    0.344335738    0.320618175
   22    0.327597445    0.339418337    0.315776553
   23    0.322614240    0.334079567    0.311148913
   24    0.317599218    0.328665063    0.306533373
   25    0.313057282    0.323841836    0.302272727
   26    0.308289144    0.319208601    0.297369687
   27    0.304419549    0.314977945    0.293861153
   28    0.300114297    0.310562964    0.289665631
   29    0.296318309    0.306508072    0.286128547
   30    0.292463147    0.302707581    0.282218712
   31    0.288381557    0.298263965    0.278499148
   32    0.284835256    0.294671515    0.274998997
   33    0.280907814    0.290434848    0.271380780
   34    0.277227127    0.286661316    0.267792937
   35    0.273999197    0.283474967    0.264523427
   36    0.270510486    0.279756673    0.261264299
   37    0.267558455    0.276498244    0.258618665
   38    0.264416650    0.273231634    0.255601666
   39    0.261190655    0.270110409    0.252270902
   40    0.258156244    0.266835475    0.249477013
   41    0.255296155    0.263736071    0.246856239
   42    0.252224147    0.260505020    0.243943273
   43    0.249629481    0.257585601    0.241673361
   44    0.247197479    0.255186784    0.239208174
   45    0.244658532    0.252472130    0.236844933
   46    0.241856167    0.249440036    0.234272298
   47    0.239605475    0.246881969    0.232328980
   48    0.237146122    0.244517782    0.229774463
   49    0.234481061    0.241761278    0.227200844
   50    0.232333953    0.239441821    0.225226085
   51    0.230146970    0.237283188    0.223010753
   52    0.227429648    0.234403015    0.220456281
   53    0.225251030    0.232042919    0.218459142
   54    0.223213209    0.230096502    0.216329916
   55    0.221124711    0.227543480    0.214705941
   56    0.219284386    0.225698271    0.212870501
   57    0.217109854    0.223307692    0.210912016
   58    0.215131989    0.221338998    0.208924980
   59    0.213358896    0.219156190    0.207561601
   60    0.211250754    0.216958358    0.205543150
   61    0.209471884    0.215299266    0.203644503
   62    0.207343058    0.213133803    0.201552314
   63    0.205486719    0.211353758    0.199619680
   64    0.203595039    0.209155263    0.198034816
   65    0.202183506    0.207741773    0.196625239
   66    0.200444595    0.205859501    0.195029690
   67    0.198705335    0.204221439    0.193189230
   68    0.197185927    0.202662573    0.191709281
   69    0.195505386    0.200904057    0.190106715
   70    0.193973268    0.199204088    0.188742449
   71    0.191994260    0.197250025    0.186738496
   72    0.190831319    0.196001511    0.185661128
   73    0.189262010    0.194408299    0.184115722
   74    0.187904664    0.192883259    0.182926068
   75    0.186371512    0.191187166    0.181555858
   76    0.184877594    0.189805561    0.179949627
   77    0.183559446    0.188200504    0.178918388
   78    0.181993400    0.186727126    0.177259674
   79    0.180470120    0.185107830    0.175832410
   80    0.179206309    0.183994658    0.174417960
   81    0.177774922    0.182435238    0.173114605
   82    0.176387853    0.180870968    0.171904738
   83    0.175157778    0.179641597    0.170673959
   84    0.173886368    0.178490623    0.169282113
   85    0.172880659    0.177178078    0.168583241
   86    0.171564643    0.176028641    0.167100645
   87    0.170385779    0.174783661    0.165987897
   88    0.169088915    0.173381582    0.164796248
   89    0.167922929    0.172140623    0.163705236
   90    0.166943099    0.171125908    0.162760291
   91    0.165951720    0.170135708    0.161767733
   92    0.164428103    0.168565590    0.160290616
   93    0.163269250    0.167524977    0.159013523
   94    0.162134891    0.166274727    0.157995055
   95    0.161375290    0.165410821    0.157339760
   96    0.160154957    0.164346860    0.155963053
   97    0.159125189    0.163168602    0.155081777
   98    0.158171698    0.162206684    0.154136712
   99    0.157008735    0.160987580    0.153029890
  100    0.156221975    0.160042416    0.152401535
  101    0.155055045    0.158928896    0.151181194
  102    0.154276263    0.158312626    0.150239899
  103    0.153065714    0.156956763    0.149174664
  104    0.152429026    0.156210851    0.148647201
  105    0.151667930    0.155254117    0.148081742
  106    0.150486560    0.154213824    0.146759297
  107    0.149816069    0.153443658    0.146188479
  108    0.148813422    0.152432282    0.145194562
  109    0.147837107    0.151546548    0.144127666
  110    0.147067580    0.150669733    0.143465427
  111    0.145978162    0.149568800    0.142387524
  112    0.145320779    0.148683013    0.141958544
  113    0.144446355    0.147642330    0.141250379
  114    0.143483768    0.146881068    0.140086468
  115    0.142822646    0.146136341    0.139508951
  116    0.141909013    0.145145661    0.138672365
  117    0.141147951    0.144360142    0.137935761
  118    0.140472481    0.143661473    0.137283488
  119    0.139487504    0.142641910    0.136333097
  120    0.138898249    0.142016798    0.135779700
  121    0.138162635    0.141331849    0.134993422
  122    0.137380820    0.140680668    0.134080972
  123    0.136549246    0.139634578    0.133463913
  124    0.135966289    0.138814031    0.133118546
  125    0.134958236    0.137798421    0.132118052
  126    0.134234255    0.137276731    0.131191778
  127    0.133549367    0.136491139    0.130607595
  128    0.132836996    0.135734758    0.129939234
  129    0.132296921    0.135262838    0.129331004
  130    0.131449808    0.134292443    0.128607172
  131    0.130835782    0.133650086    0.128021477
  132    0.130025076    0.132747214    0.127302938
  133    0.129339599    0.131987030    0.126692167
  134    0.128816376    0.131411127    0.126221625
  135    0.128130131    0.130842201    0.125418060
  136    0.127491131    0.130255929    0.124726333
  137    0.126793208    0.129427775    0.124158642
  138    0.126123277    0.128643045    0.123603508
  139    0.125232941    0.127861198    0.122604684
  140    0.124832438    0.127289596    0.122375279
  141    0.124220414    0.126833485    0.121607342
  142    0.123559331    0.126020791    0.121097870
  143    0.123097931    0.125548230    0.120647632
  144    0.122535758    0.124879793    0.120191722
  145    0.121834737    0.124268033    0.119401441
  146    0.121174919    0.123541498    0.118808340
  147    0.120697362    0.122855403    0.118539320
  148    0.120194591    0.122512685    0.117876497
  149    0.119535167    0.121754795    0.117315538
  150    0.119072270    0.121102314    0.117042225
  151    0.118285961    0.120380672    0.116191250
  152    0.117768274    0.119888832    0.115647716
  153    0.117121789    0.119024774    0.115218804
  154    0.116547268    0.118591084    0.114503452
  155    0.116217630    0.118179141    0.114256119
  156    0.115689112    0.117734105    0.113644119
  157    0.114893347    0.116789233    0.112997461
  158    0.114447633    0.116390187    0.112505079
  159    0.113778574    0.115729452    0.111827695
  160    0.113494463    0.115436903    0.111552022
  161    0.112954984    0.114888731    0.111021238
  162    0.112361026    0.114300305    0.110421748
  163    0.112007064    0.114091879    0.109922248
  164    0.111524700    0.113493596    0.109555804
  165    0.110973620    0.112940937    0.109006303
  166    0.110355073    0.112240240    0.108469906
  167    0.109831978    0.111764616    0.107899339
  168    0.109295302    0.111175005    0.107415599
  169    0.108890725    0.110702227    0.107079223
  170    0.108260781    0.110051871    0.106469691
  171    0.107842285    0.109492422    0.106192147
  172    0.107347660    0.109099695    0.105595626
  173    0.106919829    0.108568522    0.105271136
  174    0.106469526    0.108163919    0.104775132
  175    0.106020403    0.107764323    0.104276483
  176    0.105524629    0.107211989    0.103837268
  177    0.105033842    0.106643257    0.103424427
  178    0.104638386    0.106370114    0.102906657
  179    0.104189402    0.105906037    0.102472768
  180    0.103758145    0.105488699    0.102027591
  181    0.103258069    0.104952143    0.101563996
  182    0.102728870    0.104275967    0.101181772
  183    0.102272635    0.103891435    0.100653834
  184    0.101833622    0.103462009    0.100205235
  185    0.101401905    0.102993786    0.099810023
  186    0.101015943    0.102698655    0.099333231
  187    0.100523943    0.102037697    0.099010188
  188    0.100179590    0.101754636    0.098604545
  189    0.099639509    0.101159686    0.098119331
  190    0.099375000    0.100874949    0.097875051
  191    0.098805422    0.100243604    0.097367241
  192    0.098512742    0.099943935    0.097081549
  193    0.098105566    0.099600367    0.096610766
  194    0.097824480    0.099270493    0.096378467
  195    0.097405425    0.098705007    0.096105843
  196    0.097125994    0.098513665    0.095738323
  197    0.096735339    0.097993371    0.095477307
  198    0.096128111    0.097414831    0.094841391
  199    0.095983882    0.097135571    0.094832194
  200    0.095815650    0.097127117    0.094504183
  201    0.095449444    0.096735027    0.094163861
  202    0.094956888    0.096239286    0.093674490
  203    0.094587713    0.095717930    0.093457496
  204    0.094114870    0.095357216    0.092872525
  205    0.093735582    0.094863223    0.092607941
  206    0.093625715    0.094763169    0.092488261
  207    0.093258040    0.094419091    0.092096988
  208    0.092830049    0.093962630    0.091697468
  209    0.092509701    0.093692944    0.091326458
  210    0.092057547    0.093152063    0.090963031
  211    0.091602747    0.092671841    0.090533653
  212    0.091206844    0.092279877    0.090133810
  213    0.091078251    0.092145265    0.090011237
  214    0.090583623    0.091712301    0.089454945
  215    0.090262849    0.091384490    0.089141208
  216    0.090176528    0.091405068    0.088947987
  217    0.089837506    0.090957077    0.088717936
  218    0.089506337    0.090553966    0.088458708
  219    0.089145201    0.090292855    0.087997547
  220    0.088785524    0.089907994    0.087663055
  221    0.088664247    0.089773541    0.087554953
  222    0.088298569    0.089331288    0.087265849
  223    0.088107935    0.089091932    0.087123939
  224    0.087650849    0.088635201    0.086666496
  225    0.087488493    0.088444819    0.086532167
  226    0.087147095    0.088057488    0.086236702
  227    0.086941688    0.087896675    0.085986701
  228    0.086642112    0.087661653    0.085622570
  229    0.086289778    0.087218868    0.085360688
  230    0.085942745    0.086964286    0.084921203
