         1       329       395       386       384       400       138        32       157       181        84
         2       333       395       386       366       324       198        32        11       181        84
         3       329       229       386       210       316       198       126        11       181        84
         4       333       395       386       381       302       198       126       159       181        84
         5       329       229       386       384       324        60       126        11         3        25
         6       333       395       386       384       316       198       126        11       181        84
         7       329       395       386       384       302       198       126        11       181        25
         8       270       395       386       384       324       198       126       157       181        25
         9       329       395       273       384       302       198        32        11       181        84
        10       329       229       300       384       324       198        43       159       181        25
        11       329       280       386       384       324       198        43       157         3        42
        12       329       395       386       384       302       199        43        11       181        25
        13       329       395       300       384       324       198        43       157       181        84
        14       329       395       386       348       324       198        43       159       181        25
        15       329       395       386       348       324       198        32       157       181       154
        16       329       229       300       384       302       199       115        11        95       154
        17       373       229       300       384       324       198        32       157        56        84
        18       329       280       300       384       324       198       126       157       181        25
        19       329       280       300       384       324       198       126       157       181        25
        20       329       395       386       381       316       198       115        11       181        25
        21       329       395       300       384       324       199       115        11        95        84
        22       329       395       300       384       324       199         8        11       181        84
        23       313       276       300       384       324       199         8       157        56        84
        24       270       387       300       384       316       198         8       157        56        84
        25       270       387       386       381       316       198         8       159        56        84
        26       267       387       386       384       324       198        43       157        56        84
        27       329       370       300       384       302       199       126        11       181        84
        28       329       387       386       384       324       198       126       157       181        84
        29       373       229       273       384       324       199       126       159       181        42
        30       373       229       300       384       316       198       115       157       181        69
        31       329       229       300       381       324        60       115       157       181        84
        32       373       370       300       381       324        60       126       159       181        84
        33       373       229       300       384       324        60        43       157       181        25
        34       373       387       300       384       324        60       126       157        56        84
        35       373       387       300       384       324        60       126       159        56        84
        36       373       370       273       384       324        60       126       159        56        84
        37       329       229       273       384       324        60       126       157        56        84
        38       329       229       300       384       324        60       115       159        56        84
        39       329       229       273       381       324        60       126       157       173        84
        40       313       229       273       381       316        60        43       160       181        69
        41       313       229       273       381       316       198       126       160        56       154
        42       313       370       273       384       316        60       126       159        14       154
        43       373       229       273       381       316       198       126       157        56        84
        44       373       229       300       384       324       175       126       159        56        84
        45       373       229       273       384       324       198       126       159        56        84
        46       373       229       273       384       316        60       126       159        14       154
        47       373       229       267       381       324       175        43       160        56        84
        48       329       370       273       381       316       175        43       160        56        25
        49       313       346       273       384       324        60        43       159        56        84
        50       329       346       300       384       316        60        43       187       107        84
        51       373       346       273       384       324       198       126       160       107        84
        52       329       346       273       384       324        60        43       157       181       154
        53       373       346       300       384       400       198        43       157       181       154
        54       267       229       273       384       324       198       126       159       107       154
        55       329       346       273       384       324       198        43       157       181        84
        56       373       229       273       384       316       198       126       159        56       154
        57       329       387       300       384       324       198        43       159       181       154
        58       373       229       300       384       324       198       126       187        95       154
        59       329       395       300       384       324        60       126       187        71       154
        60       329       229       300       384       316        60       126       159        95        25
        61       329       229       300       384       324        60       126       157        95        84
        62       329       229       273       384       324       198        43       157        95        25
        63       373       229       273       384       316        60        43       157       181        25
        64       329       395       267       384       316        24       115       157       181        84
        65       373       229       267       384       324       198       126       157        95        25
        66       373       395       267       384       303       198       115       160        95       101
        67       373       395       273       384       324       198        43       157        56        25
        68       373       229       267       384       316       198       115       187        95        69
        69       373       395       273       384       316       198        43       159       107        25
        70       373       229       273       384       316       198       115       187        56        25
        71       373       395       273       352       303       198       115       157        56        69
        72       373       229       273       384       316       198       115       187        56        84
        73       267       346       273       342       316       198       115       160        95       154
        74       373       229       300       342       303       198       191       187       107       154
        75       267       229       300       384       316       175       115       160        56        84
        76       267       229       273       384       303       175       191       187       107        69
        77       267       229       273       384       303       198       191       160        56        84
        78       267       229       273       352       316       198        43       187        56        69
        79       267       280       251       381       303       198       115       187        56       154
        80       267       395       273       384       324       198       115       159       107        69
        81       267       387       273       384       324       198        43       187       107        84
        82       267       229       273       384       324       198       115       159       107        69
        83       313       395       251       352       324       198       115       157        14       154
        84       267       395       273       384       324        60       115       157       107       154
        85       300       346       251       384       316       198       115       187       107        69
        86       386       229       273       384       303       198       115       157       107        42
        87       313       229       273       384       324       175        43       157       107        42
        88       313       229       273       384       316       199        43       187       107        42
        89       386       395       313       381       324        60       115       159       107        69
