tot    0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2000000E+01  0.4685214E+03
  0.4000000E+01  0.4550717E+03
  0.6000000E+01  0.5693554E+03
  0.8000000E+01  0.4876110E+03
  0.1000000E+02  0.5651680E+03
  0.1200000E+02  0.6671002E+03
  0.1400000E+02  0.3838939E+03
  0.1600000E+02  0.4864513E+03
  0.1800000E+02  0.4728433E+03
  0.2000000E+02  0.3954316E+03
