# output generated by hbond_network -f /oasis/scratch/comet/scychon/temp_project/CcO/gromacs_new/dpdoo_from_pr_solvate/MDRun/dpdoo_from_pr_solvate_eq.xtc
 -900.000000           0           0           0    0.000000    0.000000    0.000000           0           0           0    0.000000    0.000000    0.000000
 -800.000000           0           0           0    0.000000    0.000000    0.000000           0           0           0    0.000000    0.000000    0.000000
 -700.000000           0           0           0    0.000000    0.000000    0.000000           0           0           0    0.000000    0.000000    0.000000
 -600.000000           0           0           0    0.000000    0.000000    0.000000           0           0           0    0.000000    0.000000    0.000000
 -500.000000           0           0           0    0.000000    0.000000    0.000000           0           0           0    0.000000    0.000000    0.000000
 -400.000000           0           0           0    0.000000    0.000000    0.000000           0           0           0    0.000000    0.000000    0.000000
 -300.000000           0           0           0    0.000000    0.000000    0.000000           0           0           0    0.000000    0.000000    0.000000
 -200.000000           0           0           0    0.000000    0.000000    0.000000           0           0           0    0.000000    0.000000    0.000000
 -100.000000           0           0           0    0.000000    0.000000    0.000000           0           0           0    0.000000    0.000000    0.000000
    0.000000           0           0           0    0.000000    0.000000    0.000000           0           0           0    0.000000    0.000000    0.000000
    0.000000           0           0           0    0.000000    0.000000    0.000000           0           0           0    0.000000    0.000000    0.000000
# output generated by hbond_network -f /oasis/scratch/comet/scychon/temp_project/CcO/gromacs_new/dpdoo_from_pr_solvate/MDRun/dpdoo_from_pr_solvate_12ns.xtc
 1099.000000           0           0           0    0.000000    0.000000    0.000000           0           0           0    0.000000    0.000000    0.000000
 1199.000000           0           0           0    0.000000    0.000000    0.000000           0           0           0    0.000000    0.000000    0.000000
 1299.000000           0           0           0    0.000000    0.000000    0.000000           0           0           0    0.000000    0.000000    0.000000
 1399.000000           0           0           0    0.000000    0.000000    0.000000           0           0           0    0.000000    0.000000    0.000000
 1499.000000           0           0           0    0.000000    0.000000    0.000000           0           0           0    0.000000    0.000000    0.000000
 1599.000000           0           0           0    0.000000    0.000000    0.000000           0           0           0    0.000000    0.000000    0.000000
 1699.000000           0           0           0    0.000000    0.000000    0.000000           0           0           0    0.000000    0.000000    0.000000
 1799.000000           0           0           0    0.000000    0.000000    0.000000           0           0           0    0.000000    0.000000    0.000000
 1899.000000           0           0           0    0.000000    0.000000    0.000000           0           0           0    0.000000    0.000000    0.000000
 1999.000000           0           0           0    0.000000    0.000000    0.000000           0           0           0    0.000000    0.000000    0.000000
 2099.000000           0           0           0    0.000000    0.000000    0.000000           0           0           0    0.000000    0.000000    0.000000
 2199.000000           0           0           0    0.000000    0.000000    0.000000           0           0           0    0.000000    0.000000    0.000000
 2299.000000           0           0           0    0.000000    0.000000    0.000000           0           0           0    0.000000    0.000000    0.000000
 2399.000000           0           0           2    0.000000    0.000000    0.020000           0           0          35    0.000000    0.000000    0.350000
 2499.000000           0           0           2    0.000000    0.000000    0.020000           0           0          25    0.000000    0.000000    0.250000
 2599.000000           0           0          13    0.000000    0.000000    0.130000           0           0          37    0.000000    0.000000    0.370000
 2699.000000           0           0           8    0.000000    0.000000    0.080000           0           0          30    0.000000    0.000000    0.300000
 2799.000000           0           0           5    0.000000    0.000000    0.050000           0           0          34    0.000000    0.000000    0.340000
 2899.000000           0           0           7    0.000000    0.000000    0.070000           0           0          28    0.000000    0.000000    0.280000
 2999.000000           0           0           9    0.000000    0.000000    0.090000           0           0          34    0.000000    0.000000    0.340000
 3099.000000           0           0           9    0.000000    0.000000    0.090000           0           0          36    0.000000    0.000000    0.360000
 3199.000000           0           0          14    0.000000    0.000000    0.140000           0           0          40    0.000000    0.000000    0.400000
 3299.000000           0           0          15    0.000000    0.000000    0.150000           0           0          37    0.000000    0.000000    0.370000
 3399.000000           0           0          10    0.000000    0.000000    0.100000           0           0          34    0.000000    0.000000    0.340000
 3499.000000           0           0           7    0.000000    0.000000    0.070000           0           0          32    0.000000    0.000000    0.320000
 3599.000000           0           0           9    0.000000    0.000000    0.090000           0           0          40    0.000000    0.000000    0.400000
 3699.000000           0           0           9    0.000000    0.000000    0.090000           0           0          35    0.000000    0.000000    0.350000
 3799.000000           0           0           6    0.000000    0.000000    0.060000           0           0          28    0.000000    0.000000    0.280000
 3899.000000           0           0           4    0.000000    0.000000    0.040000           0           0          38    0.000000    0.000000    0.380000
 3999.000000           0           0           9    0.000000    0.000000    0.090000           0           0          29    0.000000    0.000000    0.290000
 4099.000000           0           0           4    0.000000    0.000000    0.040000           0           0          26    0.000000    0.000000    0.260000
 4199.000000           0           0           8    0.000000    0.000000    0.080000           0           0          34    0.000000    0.000000    0.340000
 4299.000000           0           0           8    0.000000    0.000000    0.080000           0           0          33    0.000000    0.000000    0.330000
 4399.000000           0           0           5    0.000000    0.000000    0.050000           0           0          27    0.000000    0.000000    0.270000
 4499.000000           0           0           8    0.000000    0.000000    0.080000           0           0          58    0.000000    0.000000    0.580000
 4599.000000           0           0          13    0.000000    0.000000    0.130000           0           0          44    0.000000    0.000000    0.440000
 4699.000000           0           0          11    0.000000    0.000000    0.110000           0           0          54    0.000000    0.000000    0.540000
 4799.000000           0           0           7    0.000000    0.000000    0.070000           0           0          42    0.000000    0.000000    0.420000
 4899.000000           0           0          12    0.000000    0.000000    0.120000           0           0          35    0.000000    0.000000    0.350000
 4999.000000           0           0           9    0.000000    0.000000    0.090000           0           0          42    0.000000    0.000000    0.420000
 5099.000000           0           0          15    0.000000    0.000000    0.150000           0           0          46    0.000000    0.000000    0.460000
 5199.000000           0           0          16    0.000000    0.000000    0.160000           0           0          58    0.000000    0.000000    0.580000
 5299.000000           0           0          13    0.000000    0.000000    0.130000           0           0          57    0.000000    0.000000    0.570000
 5399.000000           0           0          15    0.000000    0.000000    0.150000           0           0          45    0.000000    0.000000    0.450000
