       0.000  1.0000000E+00  1.0000000E+00  1.0000000E+00
       2.000  8.6846766E-01  3.4926791E-01  6.0886778E-01
       0.000  1.0000000E+00  1.0000000E+00  1.0000000E+00
       4.000  7.9716245E-01  3.6703312E-02  4.1693288E-01
       0.000  1.0000000E+00  1.0000000E+00  1.0000000E+00
       6.000  7.7825388E-01  6.4421477E-02  4.2133768E-01
       0.000  1.0000000E+00  1.0000000E+00  1.0000000E+00
       8.000  7.3913547E-01  1.5635540E-02  3.7738550E-01
       0.000  1.0000000E+00  1.0000000E+00  1.0000000E+00
      10.000  7.1442437E-01 -1.5029968E-02  3.4969720E-01
       0.000  1.0000000E+00  1.0000000E+00  1.0000000E+00
      12.000  7.0008493E-01  2.2305527E-02  3.6119523E-01
       0.000  1.0000000E+00  1.0000000E+00  1.0000000E+00
      14.000  7.0677308E-01 -5.1575925E-02  3.2759858E-01
       0.000  1.0000000E+00  1.0000000E+00  1.0000000E+00
      16.000  6.8818733E-01 -6.5447314E-03  3.4082130E-01
       0.000  1.0000000E+00  1.0000000E+00  1.0000000E+00
      18.000  6.6052434E-01  2.4820957E-02  3.4267265E-01
       0.000  1.0000000E+00  1.0000000E+00  1.0000000E+00
      20.000  5.8936178E-01 -2.9720775E-02  2.7982050E-01
