       2.000  1.0182464E+09
       4.000  8.4884865E+08
       6.000  3.0721081E+09
       8.000  4.8077630E+08
      10.000  2.0185793E+09
      12.000  3.0500112E+09
      14.000  4.4277237E+09
      16.000  5.0462896E+09
      18.000  5.7606073E+09
      20.000  2.8216262E+09
