       0.000  1.0000000E+00  1.0000000E+00  1.0000000E+00
       2.000  8.4252784E-01  2.8505299E-01  5.6379042E-01
       4.000  7.9143991E-01  9.2553662E-02  4.4199678E-01
       6.000  7.5216784E-01  4.1587547E-02  3.9687770E-01
       8.000  7.1763597E-01  1.9463547E-02  3.6854976E-01
      10.000  6.8648163E-01  1.1158335E-02  3.4881998E-01
      12.000  6.5893473E-01  1.1061173E-02  3.3499795E-01
      14.000  6.3478346E-01  7.5700291E-03  3.2117674E-01
      16.000  6.1069213E-01 -8.0973990E-04  3.0494119E-01
      18.000  5.9138926E-01  2.7234984E-03  2.9705638E-01
      20.000  5.6714720E-01  1.0139615E-04  2.8362430E-01
      22.000  5.4342235E-01 -2.0564631E-03  2.7068295E-01
      24.000  5.2690246E-01 -2.2616068E-03  2.6232043E-01
      26.000  5.0589907E-01  4.9819449E-04  2.5319863E-01
      28.000  4.9172874E-01 -9.0161110E-04  2.4541357E-01
      30.000  4.7439588E-01  3.2139748E-03  2.3880493E-01
      32.000  4.5692120E-01  4.6649110E-03  2.3079306E-01
      34.000  4.4244318E-01  2.1139364E-03  2.2227856E-01
      36.000  4.3000956E-01 -5.4586227E-03  2.1227547E-01
      38.000  4.1522020E-01 -1.7684412E-05  2.0760126E-01
      40.000  4.0323058E-01 -2.9312823E-03  2.0014965E-01
      42.000  3.9036997E-01 -2.7556744E-03  1.9380715E-01
      44.000  3.8153334E-01 -1.7260684E-03  1.8990364E-01
      46.000  3.6774064E-01 -9.3218286E-03  1.7920941E-01
      48.000  3.5282369E-01 -1.4719229E-03  1.7567588E-01
      50.000  3.4511789E-01 -7.5209355E-03  1.6879848E-01
      52.000  3.3491585E-01 -2.6737199E-03  1.6612107E-01
      54.000  3.2214340E-01  1.4972896E-03  1.6182034E-01
      56.000  3.0903060E-01  6.0932998E-04  1.5481996E-01
      58.000  3.0027915E-01  3.2352001E-03  1.5175717E-01
      60.000  2.8935604E-01  1.3777352E-02  1.5156669E-01
      62.000  2.7828395E-01 -9.3925271E-03  1.3444571E-01
      64.000  2.6802276E-01 -1.3746066E-03  1.3332407E-01
      66.000  2.6071054E-01 -4.7762861E-03  1.2796713E-01
      68.000  2.5197510E-01 -4.4462262E-03  1.2376444E-01
      70.000  2.4973444E-01 -9.0807695E-04  1.2441318E-01
      72.000  2.4130207E-01  1.8050038E-03  1.2155354E-01
      74.000  2.3749359E-01 -6.4028925E-03  1.1554535E-01
      76.000  2.3274870E-01 -4.5899992E-04  1.1614485E-01
      78.000  2.2720460E-01 -4.3756168E-03  1.1141449E-01
      80.000  2.2105414E-01 -3.1259504E-03  1.0896410E-01
      82.000  2.1274084E-01 -1.3032561E-03  1.0571879E-01
      84.000  2.0252465E-01  6.0861825E-03  1.0430542E-01
      86.000  1.9982001E-01  7.1422592E-03  1.0348113E-01
      88.000  1.9160897E-01  6.9115738E-03  9.9260274E-02
      90.000  1.8538421E-01  2.9101172E-03  9.4147162E-02
      92.000  1.7943327E-01 -3.8419240E-03  8.7795673E-02
      94.000  1.7263280E-01 -2.9082125E-03  8.4862295E-02
      96.000  1.6802506E-01 -1.5231527E-03  8.3250953E-02
      98.000  1.6079816E-01 -2.5081100E-03  7.9145024E-02
     100.000  1.5349781E-01 -6.6167945E-03  7.3440508E-02
     102.000  1.4963977E-01 -9.5301380E-04  7.4343380E-02
     104.000  1.4422324E-01  3.6162411E-03  7.3919738E-02
     106.000  1.3687704E-01  1.3022940E-03  6.9089669E-02
     108.000  1.3453163E-01 -6.0421178E-04  6.6963708E-02
     110.000  1.3103553E-01  5.5653806E-03  6.8300454E-02
     112.000  1.2662976E-01 -2.8294594E-03  6.1900153E-02
     114.000  1.1789356E-01 -3.6908641E-03  5.7101346E-02
     116.000  1.1673994E-01  2.2452665E-04  5.8482235E-02
     118.000  1.1286671E-01  2.6128820E-03  5.7739797E-02
     120.000  1.0755040E-01  4.6690471E-03  5.6109725E-02
     122.000  1.0374875E-01  2.7193370E-03  5.3234045E-02
     124.000  1.0239757E-01  4.5714640E-03  5.3484518E-02
     126.000  1.0028996E-01  6.6233302E-03  5.3456644E-02
     128.000  9.8324391E-02  8.1975150E-03  5.3260953E-02
     130.000  9.5777485E-02 -1.3395564E-03  4.7218964E-02
     132.000  9.4231190E-02  7.8563712E-03  5.1043781E-02
     134.000  8.7932279E-02  1.5052907E-03  4.4718785E-02
     136.000  8.5096173E-02 -2.5264433E-03  4.1284865E-02
     138.000  8.0121122E-02 -2.9351439E-03  3.8592989E-02
     140.000  7.6601665E-02  7.2472797E-04  3.8663197E-02
     142.000  7.5458770E-02 -1.0847015E-02  3.2305878E-02
     144.000  7.4976550E-02 -7.5339318E-04  3.7111578E-02
     146.000  7.1816848E-02  4.2878792E-03  3.8052363E-02
     148.000  6.9300078E-02  2.4323273E-03  3.5866203E-02
     150.000  6.7972346E-02 -1.1093891E-02  2.8439228E-02
     152.000  6.4881497E-02 -1.1668208E-02  2.6606645E-02
     154.000  6.4674428E-02 -9.0343787E-03  2.7820024E-02
     156.000  6.2268277E-02  1.0535766E-03  3.1660927E-02
     158.000  5.8489503E-02  6.9894270E-03  3.2739465E-02
     160.000  5.7830762E-02  7.3862088E-04  2.9284692E-02
     162.000  5.9029744E-02  2.7563834E-03  3.0893064E-02
     164.000  5.4750714E-02 -4.1663651E-04  2.7167039E-02
     166.000  5.3831697E-02  2.2039679E-03  2.8017833E-02
     168.000  5.1622761E-02 -1.2506946E-03  2.5186033E-02
     170.000  5.1446371E-02  4.3097073E-03  2.7878039E-02
     172.000  4.8475240E-02  6.0460810E-04  2.4539924E-02
     174.000  4.9012698E-02  1.8542803E-03  2.5433489E-02
     176.000  4.5862633E-02 -2.5006816E-03  2.1680975E-02
     178.000  4.3911479E-02  3.5636665E-05  2.1973558E-02
     180.000  4.1864308E-02 -1.1650069E-03  2.0349651E-02
     182.000  4.3889323E-02 -1.5099094E-03  2.1189707E-02
     184.000  4.3103555E-02 -2.1499879E-03  2.0476784E-02
     186.000  4.0013868E-02 -3.0499457E-03  1.8481961E-02
     188.000  4.1384741E-02 -5.9262947E-03  1.7729223E-02
     190.000  3.9664450E-02 -5.9752683E-03  1.6844591E-02
     192.000  3.7929946E-02 -7.8692882E-03  1.5030329E-02
     194.000  3.7370230E-02  5.0020528E-03  2.1186141E-02
     196.000  3.6791625E-02 -7.6151394E-03  1.4588243E-02
     198.000  3.9503238E-02  3.8102847E-03  2.1656761E-02
     200.000  3.5066584E-02  1.4663402E-03  1.8266462E-02
     202.000  3.3675972E-02 -2.0644269E-03  1.5805772E-02
     204.000  3.6728278E-02  2.1041015E-03  1.9416190E-02
     206.000  3.0790662E-02  4.9005350E-03  1.7845598E-02
     208.000  3.1215728E-02 -4.3464283E-03  1.3434650E-02
     210.000  2.9797364E-02 -2.9057440E-03  1.3445810E-02
     212.000  2.6683745E-02  1.1156838E-03  1.3899715E-02
     214.000  2.5862848E-02 -1.6451713E-03  1.2108838E-02
     216.000  3.0039645E-02 -5.3730642E-04  1.4751169E-02
     218.000  2.6577560E-02  3.9374228E-03  1.5257492E-02
     220.000  2.6155554E-02  2.6366288E-03  1.4396091E-02
     222.000  2.1676957E-02  4.5931361E-03  1.3135047E-02
     224.000  2.0841521E-02  1.5739621E-03  1.1207741E-02
     226.000  2.2772514E-02 -2.6720987E-03  1.0050208E-02
     228.000  2.3035065E-02 -1.1840122E-03  1.0925527E-02
