       0.000  1.0000000E+00  1.0000000E+00  1.0000000E+00
       2.000  6.2529315E-01  1.0066221E-01  3.6297768E-01
       4.000  5.4886188E-01  3.0840729E-02  2.8985130E-01
       6.000  4.9947648E-01  8.2729572E-03  2.5387472E-01
       8.000  4.6116848E-01  1.2789384E-02  2.3697893E-01
      10.000  4.2829325E-01  4.8003510E-03  2.1654680E-01
      12.000  3.9678617E-01  1.9122011E-03  1.9934918E-01
      14.000  3.7841579E-01 -1.2642202E-03  1.8857579E-01
      16.000  3.5764887E-01  7.0737922E-04  1.7917812E-01
      18.000  3.4013193E-01  7.0282655E-03  1.7358010E-01
      20.000  3.2042344E-01  5.1888118E-03  1.6280612E-01
      22.000  3.0302712E-01 -7.2184749E-04  1.5115264E-01
      24.000  2.9092808E-01 -1.9551330E-03  1.4448647E-01
      26.000  2.7528011E-01  2.7598723E-03  1.3901999E-01
      28.000  2.6318061E-01  4.5251145E-03  1.3385286E-01
      30.000  2.5239742E-01 -5.3916749E-04  1.2592913E-01
      32.000  2.3989456E-01  5.6263247E-03  1.2276044E-01
      34.000  2.2649790E-01  6.3111858E-03  1.1640454E-01
      36.000  2.1823798E-01  3.3597090E-03  1.1079884E-01
      38.000  2.0700228E-01  4.2812915E-03  1.0564179E-01
      40.000  2.0060473E-01  5.0561127E-04  1.0055517E-01
      42.000  1.9080691E-01 -2.0167608E-03  9.4395074E-02
      44.000  1.8473182E-01 -1.4974714E-03  9.1617174E-02
      46.000  1.7855973E-01  4.0878828E-03  9.1323804E-02
      48.000  1.6831962E-01  5.9040755E-03  8.7111849E-02
      50.000  1.6490236E-01 -1.8438955E-03  8.1529233E-02
      52.000  1.5638877E-01  7.0067510E-03  8.1697760E-02
      54.000  1.5384913E-01  3.5821879E-03  7.8715657E-02
      56.000  1.4037898E-01 -1.3027796E-03  6.9538100E-02
      58.000  1.3270318E-01 -1.8332710E-03  6.5434956E-02
      60.000  1.2980556E-01  5.1745340E-03  6.7490047E-02
      62.000  1.2050484E-01  1.2807860E-03  6.0892813E-02
      64.000  1.1713982E-01 -3.2875347E-03  5.6926140E-02
      66.000  1.1531332E-01  2.8914743E-04  5.7801235E-02
      68.000  1.1222322E-01  2.7989116E-04  5.6251554E-02
      70.000  1.0930139E-01  7.7500342E-03  5.8525712E-02
      72.000  1.0555402E-01 -2.1393954E-03  5.1707313E-02
      74.000  1.0012088E-01 -3.0057619E-03  4.8557558E-02
      76.000  9.8153061E-02  5.0764504E-04  4.9330353E-02
      78.000  9.3170989E-02 -2.4708696E-04  4.6461951E-02
      80.000  8.6113769E-02 -3.9153095E-03  4.1099230E-02
      82.000  8.3400654E-02  1.4932761E-03  4.2446965E-02
      84.000  8.2725901E-02  3.9208196E-03  4.3323360E-02
      86.000  7.9422466E-02 -1.5050348E-03  3.8958716E-02
      88.000  7.7215312E-02 -3.2624739E-03  3.6976419E-02
      90.000  7.1576781E-02 -2.7661396E-03  3.4405321E-02
      92.000  7.4341082E-02  2.8653828E-03  3.8603233E-02
      94.000  6.7399086E-02  4.4952420E-03  3.5947164E-02
      96.000  6.6196682E-02 -2.5743253E-04  3.2969625E-02
      98.000  6.0588363E-02 -2.9514239E-03  2.8818470E-02
     100.000  5.8977194E-02  1.1456763E-03  3.0061435E-02
     102.000  6.2355948E-02 -1.1953687E-04  3.1118205E-02
     104.000  5.6667334E-02  1.1218231E-03  2.8894579E-02
     106.000  5.7014489E-02 -5.4254316E-03  2.5794528E-02
     108.000  5.5638816E-02 -6.3591285E-03  2.4639844E-02
     110.000  5.6167076E-02 -1.3239784E-03  2.7421549E-02
     112.000  5.2114802E-02 -3.2681101E-05  2.6041060E-02
     114.000  4.5358999E-02  1.8845350E-03  2.3621767E-02
     116.000  4.3566135E-02  6.7083432E-04  2.2118485E-02
     118.000  4.1816769E-02  7.1449752E-05  2.0944109E-02
     120.000  4.2661468E-02 -2.6177450E-04  2.1199847E-02
     122.000  4.4592201E-02  9.9130362E-04  2.2791752E-02
     124.000  4.1944361E-02 -2.3064642E-03  1.9818949E-02
     126.000  4.0509185E-02 -7.5903581E-04  1.9875075E-02
     128.000  4.4063025E-02 -2.0717848E-03  2.0995620E-02
     130.000  4.5314431E-02  8.9350932E-04  2.3103970E-02
     132.000  3.6537723E-02  1.0329611E-03  1.8785342E-02
     134.000  4.0802211E-02 -1.9912095E-03  1.9405501E-02
     136.000  3.4356502E-02 -2.0338275E-03  1.6161337E-02
     138.000  3.4648933E-02  5.1178821E-04  1.7580361E-02
     140.000  3.3047436E-02  1.7742822E-03  1.7410859E-02
     142.000  3.1963156E-02 -3.9309332E-03  1.4016111E-02
     144.000  3.3419324E-02 -2.2956952E-03  1.5561814E-02
     146.000  3.5357625E-02  4.2532673E-03  1.9805446E-02
     148.000  3.2280667E-02 -4.5994098E-04  1.5910363E-02
     150.000  3.4754978E-02  8.9152179E-04  1.7823250E-02
     152.000  3.1185181E-02 -9.8509506E-05  1.5543336E-02
     154.000  3.1764640E-02 -2.7910677E-03  1.4486786E-02
     156.000  2.9019418E-02  1.1584503E-03  1.5088934E-02
     158.000  2.5823124E-02 -2.8439782E-03  1.1489573E-02
     160.000  2.3136097E-02  1.7034373E-03  1.2419767E-02
     162.000  2.1052964E-02  1.9855119E-03  1.1519238E-02
     164.000  2.2800804E-02 -1.3907194E-03  1.0705042E-02
     166.000  2.7095823E-02 -3.5659915E-04  1.3369612E-02
     168.000  2.4839348E-02 -5.9263587E-05  1.2390042E-02
     170.000  1.8027144E-02 -1.4785746E-03  8.2742847E-03
     172.000  1.9176723E-02 -3.9397614E-03  7.6184810E-03
     174.000  2.2835509E-02  1.1105677E-03  1.1973038E-02
     176.000  1.9070272E-02  3.1146486E-03  1.1092460E-02
     178.000  1.7525754E-02 -3.2581713E-03  7.1337914E-03
     180.000  1.7387651E-02 -2.1802868E-03  7.6036819E-03
     182.000  2.1163447E-02 -7.8818984E-04  1.0187629E-02
     184.000  1.8730067E-02 -2.9834668E-03  7.8733002E-03
     186.000  1.9069897E-02  2.9575636E-03  1.1013730E-02
     188.000  2.0803970E-02  1.2640410E-03  1.1034006E-02
     190.000  1.7602652E-02 -7.9829574E-03  4.8098474E-03
     192.000  1.6481554E-02 -6.1510470E-04  7.9332249E-03
     194.000  1.3559704E-02  1.2607087E-03  7.4102062E-03
     196.000  1.6751963E-02  1.1971283E-03  8.9745458E-03
     198.000  1.7613614E-02 -2.9304686E-04  8.6602833E-03
     200.000  1.6138402E-02  5.2318950E-03  1.0685148E-02
     202.000  1.0403354E-02 -1.4520515E-03  4.4756513E-03
     204.000  1.6756430E-02  1.8401389E-03  9.2982846E-03
     206.000  1.3243871E-02  2.8632954E-03  8.0535834E-03
     208.000  1.4875935E-02  2.7800006E-03  8.8279679E-03
     210.000  1.5590045E-02 -1.2659713E-03  7.1620368E-03
     212.000  1.2066088E-02 -6.8922999E-03  2.5868939E-03
     214.000  1.2389271E-02  4.4590470E-04  6.4175879E-03
     216.000  1.0626348E-02  2.6055813E-03  6.6159644E-03
     218.000  1.1814393E-02  5.0778776E-03  8.4461352E-03
     220.000  1.1507431E-02 -4.4704805E-03  3.5184753E-03
     222.000  7.6633117E-03  2.3260710E-03  4.9946914E-03
     224.000  1.2415239E-02  3.2380320E-03  7.8266355E-03
     226.000  7.5501002E-03  3.7025735E-03  5.6263368E-03
     228.000  7.9662792E-03  1.7110774E-03  4.8386783E-03
     230.000  8.5935234E-03  2.5073742E-03  5.5504488E-03
     232.000  1.3318102E-02  7.6763414E-03  1.0497222E-02
     234.000  6.6594119E-03 -2.8689579E-03  1.8952270E-03
     236.000  2.6462209E-03 -3.9732508E-03 -6.6351492E-04
     238.000  3.6013503E-03  1.7651381E-03  2.6832442E-03
     240.000  5.0096064E-03 -7.6497272E-04  2.1223168E-03
     242.000  4.1397813E-03 -1.4868231E-03  1.3264791E-03
     244.000  2.3693170E-03 -3.7366726E-03 -6.8367781E-04
     246.000  3.7431537E-03 -1.5270983E-04  1.7952219E-03
     248.000  4.3824199E-03  2.7612466E-03  3.5718332E-03
     250.000  4.9144442E-03 -2.5600508E-03  1.1771967E-03
     252.000  4.2189722E-03 -6.9197767E-03 -1.3504022E-03
     254.000  2.2703413E-03 -1.0345931E-03  6.1787414E-04
     256.000  1.9283058E-03 -2.2419718E-03 -1.5683302E-04
     258.000  2.1041002E-03 -5.8897541E-04  7.5756238E-04
     260.000  4.0637093E-03 -3.0712546E-03  4.9622736E-04
     262.000  1.4463566E-03  1.5155102E-03  1.4809334E-03
     264.000 -4.1625181E-04  2.5924603E-03  1.0881043E-03
     266.000  1.9771157E-03 -1.8726195E-04  8.9492689E-04
     268.000  7.4627275E-03  1.7218282E-03  4.5922779E-03
     270.000  3.8111503E-03 -7.0361053E-03 -1.6124775E-03
     272.000  1.7610303E-03  1.9263492E-03  1.8436898E-03
     274.000  5.3216368E-03  1.0246970E-03  3.1731669E-03
     276.000  7.4286400E-04 -7.5214494E-03 -3.3892927E-03
     278.000 -5.0117431E-05 -3.9750797E-03 -2.0125985E-03
     280.000  5.4180482E-03 -1.1974196E-03  2.1103143E-03
     282.000  3.7050072E-03 -4.2316922E-05  1.8313451E-03
     284.000  8.1338855E-03 -3.3587460E-03  2.3875698E-03
     286.000  6.9785994E-03 -8.8723547E-04  3.0456820E-03
     288.000  2.9761192E-03  3.0762736E-03  3.0261964E-03
     290.000  2.7545341E-03  5.0920365E-04  1.6318689E-03
     292.000  3.1231561E-03  2.6666561E-03  2.8949061E-03
     294.000  5.8409513E-03 -3.4595030E-03  1.1907241E-03
