  165  202   33    7   10   16   52  151  257  296    0
  166  211   33    6   11   13   46  144  252  309    0
  167  211   36    6   12   12   45  138  260  306    0
  168  201   35    7   11   13   47  151  250  323    0
  169  206   33    6   10   12   51  142  262  300    0
  170  209   33    9   10   14   40  129  251  301    0
  171  189   31    8    8   14   47  143  259  312    0
  172  198   30    6   10   16   45  144  244  315    0
  173  212   40   11    8   12   45  142  253  302    0
  174  202   34    7   12   15   47  144  259  301    0
  175  196   31   10    8   15   43  148  261  308    0
  176  207   34    9   10   11   45  140  255  298    0
  177  202   26    8    9   14   47  138  252  300    0
  178  187   26    8   11   13   53  142  259  300    0
  179  203   27    7   12   15   44  144  265  304    0
  180  181   21    9   11   15   46  140  262  310    0
  181  201   27    9   12   14   45  134  268  312    0
  182  198   28    7   10   15   43  149  251  303    0
  183  193   27    8    9   14   43  134  243  321    0
  184  199   30    6   12   13   43  133  243  306    0
  185  194   27    8    8   16   42  127  241  315    0
  186  206   35    9    8   17   39  140  258  303    0
  187  194   32   11   10   13   44  139  247  307    0
  188  193   34   10    9   10   43  146  240  315    0
  189  199   31   11   10   11   38  143  249  304    0
  190  205   31   10   10   14   37  139  246  308    0
  191  198   29    8   11   14   38  129  252  320    0
  192  193   30    7   12   13   38  125  241  311    0
  193  204   32    9   11   14   41  131  250  316    0
  194  195   34    7   10   14   43  144  245  306    0
  195  200   27    8   11   15   40  128  246  310    0
  196  197   40    7   12   12   44  144  242  302    0
  197  192   33   10    9   14   40  147  232  307    0
  198  209   33    9   10   13   37  143  259  297    0
  199  195   34    9    8   13   39  145  248  308    0
  200  196   35    6   12   11   34  138  250  289    0
  201  202   29    9   12   13   34  144  231  295    0
  202  193   32    9   10    9   33  134  242  298    0
  203  191   33   11   10   11   36  124  233  308    0
  204  198   31    9    8   11   35  126  247  297    0
  205  211   28   10    9   13   32  132  243  307    0
  206  197   37    7    8   11   38  132  235  311    0
  207  195   31    7   10   12   35  133  251  301    0
  208  188   29    6   10   12   34  136  239  294    0
  209  198   24    5   11   11   35  120  239  308    0
  210  193   31    5   11   13   30  124  235  302    0
  211  184   28    8    9   13   34  132  255  303    0
  212  186   26    6    9   14   35  129  242  312    0
  213  189   27    6   11   11   38  130  253  305    0
  214  184   31    5   10   13   36  138  245  300    0
  215  190   28    8   11   12   35  130  231  302    0
  216  198   27    9    5   13   34  139  244  308    0
  217  191   27    7    9   12   38  127  244  294    0
  218  203   28    7   10   11   38  129  246  306    0
  219  199   29    7   10   12   36  141  241  321    0
  220  210   29    8   10   13   33  137  237  316    0
  221  202   28    7    8   12   37  133  245  283    0
  222  193   25    8    8   14   34  134  249  302    0
  223  192   39    9    8   12   37  140  240  295    0
  224  192   29    6   11   11   37  134  241  297    0
  225  194   31    7   11   13   37  144  244  304    0
  226  192   28    6   10   12   38  139  255  296    0
  227  201   28    5   11   13   35  139  246  299    0
  228  191   30    7    9   13   39  142  251  302    0
  229  192   31    7    7   14   36  135  248  299    0
  230  185   32    6   10   13   37  142  240  308    0
  231  195   35    5   12   14   35  142  242  303    0
  232  194   31    5   12   13   38  157  245  313    0
  233  205   38   10    8   13   40  138  249  301    0
  234  201   33   13    8   13   38  136  251  287    0
  235  195   36    9    8   12   36  137  238  289    0
  236  210   32    9    8   13   42  137  242  311    0
  237  210   35    7   11   14   34  135  259  302    0
  238  198   30    8   11   12   38  146  231  299    0
  239  203   29    9    9   13   36  133  236  287    0
  240  196   31    9   10   11   35  131  244  283    0
  241  201   35    7   10   14   38  144  230  307    0
  242  206   25   10    9   13   36  125  241  294    0
  243  208   35    8   10   13   36  131  256  296    0
  244  213   33    7   12   10   38  127  247  298    0
  245  207   24   10   10   11   38  142  244  292    0
  246  214   27    9    9   12   35  129  239  309    0
  247  206   27   11    8   12   35  122  247  308    0
  248  213   24    9    8   12   37  137  241  276    0
  249  205   27    7    8   13   35  150  240  306    0
  250  205   26   11    8   12   36  141  234  292    0
  251  203   30    7   10   12   36  137  245  295    0
  252  195   30    7    9   13   35  144  233  303    0
  253  204   32    9   10   10   33  138  237  299    0
  254  198   26   10   10   13   30  135  247  297    0
  255  199   33    7    9   11   34  149  239  298    0
  256  191   28    8    9   13   33  142  251  294    0
  257  193   29    9    8   13   32  151  241  297    0
  258  196   26    8   10   10   32  151  239  282    0
  259  198   28    7    8   12   34  155  236  301    0
  260  195   33    8    8   12   35  130  258  292    0
  261  184   24    5   10   10   42  134  251  279    0
  262  191   26    6    9   14   37  143  256  288    0
  263  206   33    7   10   13   31  140  239  295    0
