    6.126000    6.003000    6.059000    3.062667
    6.074000    5.961000    5.949000    2.994667
    6.036000    5.920000    5.922000    2.959334
    6.080000    5.925000    5.982000    2.995667
    6.067000    5.968000    6.042000    3.025667
    6.074000    5.942000    5.968000    2.994667
    6.043000    5.931000    5.970000    2.981334
    6.139000    6.044000    6.038000    3.073667
    6.094000    5.998000    6.034000    3.042000
    6.040000    5.937000    5.988000    2.988334
    6.115000    6.018000    6.059000    3.064000
    6.082000    5.981000    5.997000    3.020000
    6.122000    5.980000    6.059000    3.053667
    6.084000    5.974000    6.000000    3.019334
    6.089000    5.995000    6.012000    3.032000
    6.092000    6.008000    6.037000    3.045667
    6.006001    5.907000    5.934000    2.949000
    6.090000    5.991000    5.984000    3.021667
    6.078000    5.939000    5.910000    2.975667
    6.112000    6.001000    6.002000    3.038334
    6.018000    5.908000    5.924000    2.950000
    6.167000    6.028000    5.953000    3.049334
    6.136000    6.026000    6.008000    3.056667
    6.115000    5.973000    6.020000    3.036000
    6.153000    6.028000    6.055000    3.078667
    6.157000    6.067000    6.008000    3.077334
    6.117000    6.013000    6.000000    3.043334
    6.180000    6.048000    6.053000    3.093667
    6.160000    6.059000    6.060000    3.093000
    6.122000    6.041000    6.013000    3.058667
    6.219000    6.104000    6.038000    3.120334
    6.250000    6.120000    6.100000    3.156667
    6.309000    6.182000    6.143000    3.211334
    6.276000    6.154000    6.188000    3.206000
    6.307000    6.203000    6.138000    3.216000
    6.317000    6.235000    6.198000    3.250000
    6.328000    6.253000    6.198000    3.259667
    6.349000    6.277000    6.177001    3.267667
    6.256001    6.157000    6.097000    3.170000
    6.202000    6.181000    6.126000    3.169667
    6.228000    6.181000    6.106000    3.171667
    6.288000    6.170000    6.094000    3.184000
    6.295000    6.231000    6.165000    3.230334
    6.299000    6.226000    6.165000    3.230000
    6.300000    6.263000    6.171000    3.244667
    6.324000    6.287000    6.200000    3.270334
    6.344000    6.275000    6.218000    3.279000
    6.302001    6.271000    6.190000    3.254334
    6.301000    6.268000    6.164001    3.244334
    6.366000    6.305000    6.223001    3.298000
    6.299000    6.225000    6.143000    3.222334
    6.271000    6.227000    6.159000    3.219000
    6.273000    6.146000    6.165000    3.194667
    6.261000    6.206000    6.163000    3.210000
    6.220000    6.163000    6.175000    3.186000
    6.268000    6.204000    6.128000    3.200000
    6.258000    6.184000    6.171000    3.204334
    6.245000    6.183000    6.134000    3.187334
    6.293000    6.166000    6.120000    3.193000
    6.314000    6.268000    6.214000    3.265333
    6.294000    6.222000    6.222000    3.246000
    6.310000    6.200000    6.213000    3.241000
    6.346000    6.258000    6.214000    3.272667
    6.323000    6.243001    6.218000    3.261334
    6.368001    6.310000    6.293000    3.323667
    6.292000    6.221000    6.195000    3.236000
    6.330000    6.257000    6.277000    3.288000
    6.360000    6.280000    6.272000    3.304000
    6.316000    6.234000    6.273000    3.274334
    6.326000    6.220000    6.260000    3.268667
    6.288000    6.232000    6.234000    3.251334
    6.288000    6.232000    6.234000    3.251334
    6.388000    6.328000    6.340000    3.352000
    6.406000    6.344000    6.309000    3.353000
    6.358000    6.306000    6.310000    3.324667
    6.390000    6.330000    6.381001    3.367000
    6.383000    6.311000    6.340000    3.344667
    6.378000    6.324000    6.328000    3.343334
    6.369000    6.306000    6.325000    3.333334
    6.405000    6.305000    6.343000    3.351000
    6.339000    6.249000    6.306000    3.298000
    6.373000    6.279000    6.341000    3.331000
    6.336000    6.273000    6.291000    3.300000
    6.390000    6.313000    6.333000    3.345334
    6.408000    6.311000    6.382000    3.367000
    6.284000    6.198000    6.207000    3.229667
    6.275000    6.199000    6.224000    3.232667
    6.250000    6.204000    6.174000    3.209334
    6.310000    6.200000    6.238000    3.249334
    6.282000    6.198000    6.229000    3.236334
    6.271000    6.197001    6.173000    3.213667
    6.254000    6.172000    6.168000    3.198000
    6.276000    6.161000    6.146000    3.194334
    6.243001    6.157000    6.150000    3.183334
    6.265000    6.144000    6.182000    3.197000
    6.267000    6.186000    6.136000    3.196334
    6.278000    6.192000    6.213000    3.227667
    6.277000    6.200000    6.221000    3.232667
    6.334000    6.241000    6.263000    3.279334
    6.284000    6.223001    6.238000    3.248334
    6.311000    6.187000    6.241000    3.246334
    6.187000    6.117000    6.130000    3.144667
    6.294000    6.206000    6.212000    3.237334
    6.234000    6.128000    6.181000    3.181000
    6.279000    6.174000    6.171000    3.208000
    6.256001    6.148000    6.208000    3.204000
    6.225000    6.228000    6.212000    3.221667
    6.261000    6.190000    6.244000    3.231667
    6.246000    6.178000    6.215000    3.213000
    6.226000    6.197001    6.147000    3.190000
    6.168000    6.086000    6.124000    3.126000
    6.206000    6.154000    6.171000    3.177000
    6.163000    6.144000    6.133000    3.146667
    6.161000    6.127000    6.130000    3.139334
    6.213000    6.155000    6.177001    3.181667
    6.172000    6.171000    6.183000    3.175334
    6.212000    6.169000    6.170000    3.183667
    6.203000    6.171000    6.192000    3.188667
    6.255000    6.219000    6.257000    3.243667
    6.308000    6.317000    6.253000    3.292667
    6.276000    6.222000    6.238000    3.245334
    6.355000    6.301000    6.289001    3.315000
    6.280000    6.234000    6.209000    3.241000
    6.291000    6.212000    6.187000    3.230000
    6.258000    6.242000    6.230000    3.243334
    6.263000    6.264000    6.225000    3.250667
    6.262000    6.265000    6.210001    3.245667
    6.182000    6.153000    6.115000    3.150000
    6.201000    6.205000    6.184000    3.196667
    6.270000    6.282000    6.278000    3.276667
    6.249000    6.250000    6.255000    3.251334
    6.298000    6.246000    6.248000    3.264000
    6.255000    6.151000    6.206000    3.204000
    6.246000    6.168000    6.171000    3.195000
    6.223001    6.149000    6.139000    3.170334
    6.256001    6.198000    6.189000    3.214334
    6.259000    6.209000    6.139000    3.202334
    6.332000    6.261000    6.275000    3.289334
    6.298000    6.221000    6.243001    3.254000
    6.287000    6.259000    6.206000    3.250667
    6.299000    6.279000    6.224000    3.267334
    6.310000    6.270000    6.336000    3.305334
    6.310000    6.270000    6.336000    3.305334
    6.308000    6.307000    6.304000    3.306334
    6.322001    6.294000    6.322001    3.312667
    6.299000    6.263000    6.296000    3.286000
    6.258000    6.230000    6.188000    3.225334
    6.294000    6.239000    6.270000    3.267667
    6.246000    6.222000    6.206000    3.224667
    6.223001    6.179000    6.198000    3.200000
    6.279000    6.237000    6.246000    3.254000
    6.321000    6.318000    6.286000    3.308334
    6.242000    6.195000    6.181000    3.206000
    6.264000    6.221000    6.245000    3.243334
    6.305000    6.302001    6.250000    3.285667
    6.255000    6.254000    6.256001    3.255000
    6.251000    6.254000    6.225000    3.243334
    6.303000    6.227000    6.210001    3.246667
    6.277000    6.261000    6.258000    3.265334
    6.193000    6.197001    6.162000    3.184000
    6.255000    6.241000    6.176000    3.224000
    6.285000    6.248000    6.233000    3.255334
    6.226000    6.172000    6.196000    3.198000
    6.278000    6.264000    6.251000    3.264334
    6.312000    6.260000    6.301000    3.291000
