# output generated by hbond_network -f /oasis/scratch/comet/scychon/temp_project/CcO/gromacs_new/pm_popc/xtal_solvate/MDRun/pmp_popc_eq.xtc
 -900.000000           0           0    0.000000    0.000000           0           0    0.000000    0.000000
 -800.000000           0           0    0.000000    0.000000           0          19    0.000000    0.190000
 -700.000000           0           0    0.000000    0.000000           0          18    0.000000    0.180000
 -600.000000           0           0    0.000000    0.000000           0          19    0.000000    0.190000
 -500.000000           0           0    0.000000    0.000000           0          21    0.000000    0.210000
 -400.000000           0           0    0.000000    0.000000           0          43    0.000000    0.430000
 -300.000000           0           0    0.000000    0.000000           0          24    0.000000    0.240000
 -200.000000           0           0    0.000000    0.000000           0          11    0.000000    0.110000
 -100.000000           0           0    0.000000    0.000000           0          19    0.000000    0.190000
    0.000000           0           0    0.000000    0.000000           0          16    0.000000    0.160000
    0.000000           0           0    0.000000    0.000000           0           0    0.000000    0.000000
# output generated by hbond_network -f /oasis/scratch/comet/scychon/temp_project/CcO/gromacs_new/pm_popc/xtal_solvate/MDRun/pmp_popc_12ns.xtc
 1099.000000           0           0    0.000000    0.000000           0           5    0.000000    0.050000
 1199.000000           0           0    0.000000    0.000000           0          13    0.000000    0.130000
 1299.000000           0           0    0.000000    0.000000           0           2    0.000000    0.020000
 1399.000000           0           0    0.000000    0.000000           0           1    0.000000    0.010000
 1499.000000           0           0    0.000000    0.000000           0          10    0.000000    0.100000
 1599.000000           0           0    0.000000    0.000000           0          23    0.000000    0.230000
 1699.000000           0           0    0.000000    0.000000           0          28    0.000000    0.280000
 1799.000000           0           0    0.000000    0.000000           0           7    0.000000    0.070000
 1899.000000           0           0    0.000000    0.000000           0          15    0.000000    0.150000
 1999.000000           0           0    0.000000    0.000000           0           6    0.000000    0.060000
 2099.000000           0           0    0.000000    0.000000           0           2    0.000000    0.020000
 2199.000000           0           0    0.000000    0.000000           0           0    0.000000    0.000000
 2299.000000           0           0    0.000000    0.000000           0           5    0.000000    0.050000
 2399.000000           0           0    0.000000    0.000000           0           5    0.000000    0.050000
 2499.000000           0           0    0.000000    0.000000           0           8    0.000000    0.080000
 2599.000000           0           0    0.000000    0.000000           0          18    0.000000    0.180000
 2699.000000           0           0    0.000000    0.000000           0          21    0.000000    0.210000
 2799.000000           0           0    0.000000    0.000000           0          11    0.000000    0.110000
 2899.000000           0           0    0.000000    0.000000           0          13    0.000000    0.130000
 2999.000000           0           0    0.000000    0.000000           0          20    0.000000    0.200000
 3099.000000           0           0    0.000000    0.000000           0           9    0.000000    0.090000
 3199.000000           0           0    0.000000    0.000000           0          13    0.000000    0.130000
 3299.000000           0           0    0.000000    0.000000           0          14    0.000000    0.140000
 3399.000000           0           0    0.000000    0.000000           0          17    0.000000    0.170000
 3499.000000           0           0    0.000000    0.000000           0           7    0.000000    0.070000
 3599.000000           0           0    0.000000    0.000000           0           3    0.000000    0.030000
 3699.000000           0           0    0.000000    0.000000           0           1    0.000000    0.010000
 3799.000000           0           0    0.000000    0.000000           0           7    0.000000    0.070000
 3899.000000           0           0    0.000000    0.000000           0           8    0.000000    0.080000
 3999.000000           0           0    0.000000    0.000000           0          14    0.000000    0.140000
 4099.000000           0           0    0.000000    0.000000           0          12    0.000000    0.120000
 4199.000000           0           0    0.000000    0.000000           0           1    0.000000    0.010000
 4299.000000           0           0    0.000000    0.000000           0           1    0.000000    0.010000
 4399.000000           0           0    0.000000    0.000000           0          15    0.000000    0.150000
 4499.000000           0           0    0.000000    0.000000           0           4    0.000000    0.040000
 4599.000000           0           0    0.000000    0.000000           0           8    0.000000    0.080000
 4699.000000           0           0    0.000000    0.000000           0          10    0.000000    0.100000
 4799.000000           0           0    0.000000    0.000000           0           0    0.000000    0.000000
 4899.000000           0           0    0.000000    0.000000           0           0    0.000000    0.000000
 4999.000000           0           0    0.000000    0.000000           0           0    0.000000    0.000000
 5099.000000           0           0    0.000000    0.000000           0           0    0.000000    0.000000
 5199.000000           0           0    0.000000    0.000000           0           0    0.000000    0.000000
 5299.000000           0           0    0.000000    0.000000           0          35    0.000000    0.350000
 5399.000000           0           0    0.000000    0.000000           0           7    0.000000    0.070000
 5499.000000           0           0    0.000000    0.000000           0          21    0.000000    0.210000
 5599.000000           0           0    0.000000    0.000000           0           5    0.000000    0.050000
 5699.000000           0           0    0.000000    0.000000           0           7    0.000000    0.070000
 5799.000000           0           0    0.000000    0.000000           0           5    0.000000    0.050000
 5899.000000           0           0    0.000000    0.000000           0           1    0.000000    0.010000
 5999.000000           0           0    0.000000    0.000000           0           6    0.000000    0.060000
 6099.000000           0           0    0.000000    0.000000           0           3    0.000000    0.030000
 6199.000000           0           0    0.000000    0.000000           0           7    0.000000    0.070000
 6299.000000           0           0    0.000000    0.000000           0           5    0.000000    0.050000
 6399.000000           0           0    0.000000    0.000000           0           8    0.000000    0.080000
 6499.000000           0           0    0.000000    0.000000           0           6    0.000000    0.060000
 6599.000000           0           0    0.000000    0.000000           0           5    0.000000    0.050000
 6699.000000           0           0    0.000000    0.000000           0           6    0.000000    0.060000
 6799.000000           0           0    0.000000    0.000000           0           1    0.000000    0.010000
 6899.000000           0           0    0.000000    0.000000           0           5    0.000000    0.050000
 6999.000000           0           0    0.000000    0.000000           0           0    0.000000    0.000000
 7099.000000           0           0    0.000000    0.000000           0           1    0.000000    0.010000
 7199.000000           0           0    0.000000    0.000000           0           0    0.000000    0.000000
 7299.000000           0           0    0.000000    0.000000           0           2    0.000000    0.020000
 7399.000000           0           0    0.000000    0.000000           0           0    0.000000    0.000000
